,url,target
15696,https://www.telestar.fr/actu-tv/tpmp/video-tpmp-l-animatrice-sandy-heribert-a-rencontre-son-amoureux-sur-un-site-de-r-462408,"[184, 358]"
15697,https://www.ladepeche.fr/article/2018/10/16/2889037-peu-pecheurs-belles-prises-enduro-carpes.html,[572]
15698,https://www.programme-tv.net/programme/series-tv/r1549240441-riverdale,[358]
15699,http://www.allocine.fr/personne/fichepersonne_gen_cpersonne=862339.html,[184]
15700,https://www.sto.cx/mbook-160995-242.html,[184]
15701,http://www.jeuxvideo.com/jeux/ps3/jeu-439920,[1343]
15702,https://www.linternaute.fr/dictionnaire/fr/definition/theatral,"[692, 1265, 108, 1494]"
15703,https://mots-croises.tazzaz.com/definition/ile-du-danemark.html,[1494]
15704,http://www.allocine.fr/video/player_gen_cmedia=18857291&cfilm=134390.html,[211]
15705,https://www.programme-tv.net/videos/swip/cyril-hanouna-tacle-laurence-boccolini-apres-son-clash-sur-nabilla_259673,[184]
15706,https://www.listesdemots.net/c/h/4/motscontenanthopttaille.htm,"[692, 1494]"
15707,https://annuaire.118712.fr/ppart/Paris-75/Paris-75017/Sablon_marie-helene-JADEFBBHJE_2E0020F00002R40500T60801S,[377]
15708,https://www.cuisineactuelle.fr/recettes/homard-roti-au-beurre-sale-301849,[122]
15709,https://www.supersoluce.com/soluce/legend-zelda-breath-wild/coffres-de-shibe-nihro,[381]
15710,https://www.marmiton.org/forum/patisserie-confiserie/croutage-macarons-fd21448,[907]
15711,https://www.linternaute.fr/dictionnaire/fr/definition/bleche,"[692, 1265, 1494, 474]"
15712,https://mobile-dictionary.reverso.net/francais-espagnol/je%20dis,"[1254, 692, 1265, 108, 63]"
15713,https://www.purepeople.com/article/cecilia-koh-lanta-maman-elle-presente-sa-fille-au-prenom-original_a341471/1,[184]
15714,https://www.marmiton.org/recettes/recette_tarte-fraise-banane-sur-lit-de-pomme-coco_69411.aspx,[907]
15715,https://mobile-dictionary.reverso.net/francais-espagnol/je%20l%E2%80%99enmene,"[692, 1265, 1494, 474]"
15716,"https://television.telerama.fr/tele/serie/angelo-la-debrouille,5973036,saison3,episode16.php",[358]
15717,https://mobile.programme.tv/news/actu/201296-alessandra-sublet-devoile-ses-etonnants-tatouages-pleins-damour-photos,"[184, 358]"
15718,http://www.csecretsgourmands.com/2018/02/biscuits-moelleux-aux-flocons-d-avoine/noix/amandes/noisettes.html,[907]
15719,https://mobile-dictionary.reverso.net/francais-definition/beaut%C3%A9%20fatale,"[692, 1265]"
15720,http://www.jeuxvideo.com/forums/42-31992-47962252-1-0-1-0-trouver-de-l-anti-matiere.htm,[381]
15721,https://www.societe.com/societe/b-b-gestion-751637083.html,[377]
15722,https://www.listesdemots.net/c/a/6/motscontenantaacimt.htm,[1494]
15723,https://www.tameteo.com/meteo_Graulhet-Europe-France-Tarn--1-25180.html,"[63, 1254, 1119]"
15724,https://www.babelio.com/livres/Mikles-Qui-descendra-les-poubelles-/837725,[474]
15725,https://www.marmiton.org/recettes/recette_amuse-gueule-au-boudin-noir-et-banane_194228.aspx,"[907, 122]"
15726,https://www.societe.com/societe/sci-t-b-c-841188493.html,[377]
15727,https://www.lavoixdunord.fr/318617/article/2018-02-16/mademoiselle-nord-pas-de-calais-qui-succedera-lise-lamothe,[572]
15728,https://www.lecker.de/matjes-tartar-26619.html,[122]
15729,https://www.lamontagne.fr/souvigny-03210,[572]
15730,https://www.cdiscount.com/search/10/pizza+party.html,[907]
15731,https://monjardinmamaison.maison-travaux.fr/dossiers/fruits-et-legumes/calendrier-des-fruits-et-legumes-de-saison-mois-par-mois/fruits-legumes-a-consommer-mois-de-mai-195499.html,[122]
15732,https://www.cataloguemate.fr/carrefour/prix-bas-jusqua-51-du-lundi-03-02-2020,[531]
15733,https://www.lachainemeteo.com/meteo-portugal/ville-3712/previsions-meteo-lisbonne-mercredi,"[63, 1254, 1119]"
15734,https://www.psthc.fr/jeux-toutes_F-par-alpha_a-250.htm,[381]
15735,https://www.linternaute.fr/dictionnaire/fr/definition/zinguer,"[692, 1265, 1494, 474]"
15736,https://www.topsante.com/nutrition-et-recettes/les-bons-aliments/fruits-et-legumes/mes-aliments-en-cas-de-colon-irritable-618711/(page)/1,[907]
15737,https://diccionario.reverso.net/frances-espanol/Sachem,"[692, 1265, 108, 1494, 474]"
15738,"https://www.automobile.fr/voiture/bmw-s%C3%A9rie-2/vhc:car,pgn:3,pgs:10,srt:price,sro:asc,ms1:3500_-55_,frn:2011,ful:diesel,mlx:125000,ger:semiautomatic_gear!automatic_gear,pwn:132,cli:manual_climatisation,stn:6",[1687]
15739,https://www.cuisineactuelle.fr/recettes-de-cuisine/dessert/tartes/(offset)/320,"[907, 122]"
15740,https://www.dailymotion.com/video/x7rn5jt,[211]
15741,https://fr.shopping.rakuten.com/s/charia+hebdo,[531]
15742,https://www.societe.com/societe/alpm-749905220.html,[377]
15743,http://www.jeuxvideo.com/forums/0-7848-0-1-0-26-0-final-fantasy-xii.htm,"[381, 1343]"
15744,https://fribbla.com/fr/le-pere-prend-la-meme-photo-avec-sa-fille-pendant-14-ans-une-histoire-touchante/14,"[184, 211]"
15745,https://suchen.mobile.de/auto-inserat/suzuki-jimny-1-3-4wd-ranger-weinsheim-gondelsheim/289029128.html,"[1686, 1687]"
15746,https://www.tameteo.com/les-moutiers-en-retz/heure-par-heure,"[63, 1254, 1119]"
15747,https://fr.bab.la/conjugaison/allemand/einwerfen,"[692, 1265, 108, 474]"
15748,https://www.cuisineaz.com/diaporamas/recettes-a-base-d-oeuf-80/interne/recette/11.aspx,"[907, 122]"
15749,https://www.societe.com/etablissement/rs-creation-42950064800036.html,[377]
15750,https://www.meteoblue.com/fr/meteo/semaine/beaumont-du-ventoux_france_3034167,"[63, 1254, 1119]"
15751,http://www.allocine.fr/series/ficheserie_gen_cserie=18384.html,[358]
15752,https://www.voici.fr/le-tour-de-france-des-marques-de-beaute-cest-moi-qui-lai-fait-663232,[184]
15753,https://www.senscritique.com/TomV/collection/all/all/all/all/all/all/all/all/all/page-1,[1343]
15754,https://www.societe.com/etablissement/durance-piscine-et-spa-81887095800019.html,[377]
15755,https://m.mobile.de/auto-inserat/audi-a4-avant-2-0-tdi-dpf-ambition-maasmechelen/292461320.html,"[1686, 1687]"
15756,https://image1.larep.fr/saint-martin-sur-ocre-45500,[572]
15757,https://www.marmiton.org/recettes/recette_sauce-aux-champignons-et-3-fromages-pour-pates_69296.aspx,[122]
15758,https://www.telestar.fr/tele-realite/bachelor/linda-du-bachelor-separee-de-marco-mariee-ou-tout-simplement-en-couple-elle-dit-tout-itw-208083,[184]
15759,http://forum.doctissimo.fr/nutrition/alimentation-enfant/idees-recettes-enfant-sujet_148290_1.htm,[122]
15760,https://www.supersoluce.com/soluce/final-fantasy-xx-2-hd-remaster-ffx-2/11-plaine-felicite-0,[381]
15761,https://www.babelio.com/auteur/Nathalie-Perreau/84274,[474]
15762,https://tvmag.lefigaro.fr/programme-tv/programme/otez-moi-d-un-doute-f154015145,[358]
15763,https://www.listesdemots.net/c/f/4/motscontenantfnov.htm,"[692, 1494]"
15764,"https://www.ladepeche.fr/2020/02/06/du-bronze-pour-larc-club,8713646.php",[572]
15765,"https://www.automobile.fr/voiture/fiat-500c/vhc:car,cnt:de,pgn:2,pgs:10,srt:date,sro:desc,ms1:8800_49_,frn:2015,prx:9000","[1686, 1687]"
15766,https://chefsimon.com/gourmets/les-delices-de-letiss/recettes/escalope-de-veau-au-gorgonzola--2,[122]
15767,https://context.reverso.net/%D0%BF%D0%B5%D1%80%D0%B5%D0%B2%D0%BE%D0%B4/%D1%80%D1%83%D1%81%D1%81%D0%BA%D0%B8%D0%B9-%D1%84%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%81%D0%BA%D0%B8%D0%B9/%D0%B1%D1%8B%D1%82%D1%8C+%D1%83%D0%B2%D0%B5%D1%80%D0%B5%D0%BD%D0%BD%D1%8B%D0%BC+%D0%B2+%D1%81%D0%B5%D0%B1%D0%B5,"[692, 1265]"
15768,https://www.gala.fr/l_actu/news_de_stars/laeticia-hallyday-et-pascal-balland-les-amoureux-sinstallent-deja-ensemble_434939utm_source=outbrain&utm_medium=cpc&utm_term=CH_Doodle.com+FR_Doodle+FR&utm_content=Laeticia+Hallyday+et+Pascal+Balland+%3A+les+amoureux+s%E2%80%99installent+%28d%C3%A9j%C3%A0%29&utm_campaign=galavideonew,"[184, 358]"
15769,https://www.over-blog.com/app.php/user/1185700.html,"[122, 358]"
15770,https://www.cuisineaz.com/recettes/tarte-tatin-aux-endives-5608.aspx,[907]
15771,https://www.readlightnovel.org/the-returner/chapter-113,[184]
15772,https://www.purepeople.com/article/larsa-et-scottie-pippen-cette-fois-c-est-fini-elle-demande-le-divorce_a311228/1,"[184, 358]"
15773,https://www.linternaute.fr/dictionnaire/fr/definition/candeur,"[692, 1265, 1494, 474]"
15774,http://www.allocine.fr/video/player_gen_cmedia=19586198&cserie=20976.html,[211]
15775,"https://www.automobile.fr/autobus/renault/vhc:bus,pgn:2,pgs:10,mke:20700",[1686]
15776,https://www.marmiton.org/recettes/recette_decor-caramel_89093.aspx,[907]
15777,https://www.listesdemots.net/c/u/3/mots6lettrescontenantuwz.htm,"[692, 1494]"
15778,https://chefsimon.com/gourmets/miechambo-cuisine--2/recettes/parmentier-de-poulet-au-celeri-rave,"[907, 122]"
15779,https://fr.shopping.rakuten.com/s/combinaison+taille+s+m,[531]
15780,https://context.reverso.net/traduction/francais-italien/un+%22caf%C3%A9+d%C3%A9bat%22,"[692, 1265]"
15781,https://suchen.mobile.de/auto-inserat/-/285229845.html,"[1686, 1687]"
15782,https://chefsimon.com/gourmets/diana/recettes/shopska-salata,[907]
15783,https://www.tvmovie.de/tv/tatort-125457758,[358]
15784,https://www.ouest-france.fr/high-tech/whatsapp-il-est-desormais-possible-de-passer-un-appel-video-et-audio-plusieurs-5904244,[211]
15785,https://www.thesun.co.uk/tvandshowbiz/6419691/this-morning-viewers-brought-to-tears-after-bald-and-beautiful-women-take-their-wigs-off-live-on-air,"[184, 358]"
15786,http://www.jeuxvideo.com/forums/0-20253-0-1-0-1-0-vancouver-2010-le-jeu-video-officiel-des-jeux-olympiques.htm,[1343]
15787,https://www.purepeople.com/media/pierre-lescure-a-l-enterrement-d-alain_m188251,[184]
15788,https://www.societe.com/societe/eleec-services-849103379.html,[377]
15789,https://www.leparking-moto.fr/moto-occasion-detail/mbk-mobylette/mobylette-103-v/0D8RHS8.html,[1686]
15790,https://www.purepeople.com/media/le-president-de-la-republique-emmanuel_m4814150,[184]
15791,https://m.programme-tv.net/news/tv/15389-direct-8-valerie-trierweiler-ne-recevra-pas-francois-hollande-son-compagnon,"[184, 358]"
15792,"https://www.automobile.fr/voiture/skoda-octavia/vhc:car,ms1:22900_10_,frn:2015,prx:14000,ful:petrol,mlx:70000,cnd:used,dmg:false,vcg:estatecar",[1686]
15793,https://dict.leo.org/german-english/Sunday%20speeches,"[692, 1265]"
15794,https://m.ebay-kleinanzeigen.de/s-anzeigen/autos-deutschland/polo-gt-rocket/c216-l0,[1686]
15795,https://www.meteoconsult.fr/meteo-france/ville/previsions-meteo-saint-urcize-39364-0.php,"[63, 1254, 1119]"
15796,http://animalcrossing-3ds.over-blog.com/2017/12/le-jardin.html,[381]
15797,http://www.allocine.fr/series/ficheserie-20107/critiques/saison-28446,[358]
15798,https://chefsimon.com/gourmets/clementine-8b16a900-a596-45c5-9c12-3cd5ff02a6bc/recettes/chou-kale-a-la-moutarde-de-dijon,"[907, 122]"
15799,https://www.cuisineactuelle.fr/recettes/tartare-tomates-et-avocats-228777,"[907, 122]"
15800,https://www.lachainemeteo.com/meteo-monde/pays-149/previsions-meteo-royaume-uni-aujourdhui,"[63, 1254]"
15801,"https://www.automobile.fr/cat%C3%A9gorie/voiture/vhc:car,cnt:de!be,pgn:34,pgs:10,frn:2015,prn:4000,prx:7000,mlx:80000","[1686, 1687]"
15802,https://www.ladepeche.fr/article/2017/04/07/2552035-chez-le-docteur-la-file-d-attente-s-allonge.html,[572]
15803,https://www.societe.com/societe/madame-marie-cecile-seve-841724016.html,"[184, 377]"
15804,https://www.societe.com/societe/monsieur-bilal-abdellaoui-828518738.html,[377]
15805,https://1mot.net/amarres,"[692, 1265, 108, 1494, 474]"
15806,https://www.femmeactuelle.fr/cuisine/recettes/dessert/mousse-choco-caramel-05160,[907]
15807,https://fr.classic.wowhead.com/item=13468/lotus-noir,"[381, 1343]"
15808,https://www.societe.com/societe/capi-conseil-388470445.html,[377]
15809,https://mobile-dictionary.reverso.net/francais-definition/recouvrir%20la%20sant%C3%A9,"[692, 1265, 1494, 474]"
15810,https://www.750g.com/poitrine-de-veau-farcie-a-lancienne-r11930.htm,"[907, 122]"
15811,https://mobile-dictionary.reverso.net/espagnol-francais/pesadilla,"[692, 1265]"
15812,https://www.cdiscount.com/search/10/easyPhone.html,[531]
15813,https://auto.orange.fr/news/nouveautes-rolls-royce-a-monterey-CNT0000015VOkU/photos/rolls-royce-the-paradiso-collection-d39286af3c768004c8d194b928167052.html,[1687]
15814,http://la-gourmandiseest-un-jolidefaut.com/tag/petites%20douceurs%20sucrees/32,[907]
15815,https://chefsimon.com/gourmets/grain-de-sel-et-gourmandise-com/recettes/gaufres-au-lait-d-avoine,"[907, 122]"
15816,http://www.allocine.fr/personne/fichepersonne_gen_cpersonne=28872.html,[184]
15817,https://www.societe.com/societe/clyde-union-sas-423788199.html,[377]
15818,https://www.societe.com/societe/casseco-78-415102664.html,[377]
15819,https://fr.shopping.rakuten.com/nav/Maison_animalerie/f3/Cage,[531]
15820,https://www.20minutes.fr/arts-stars/people/2325235-20180824-nicki-minaj-prend-manager-travis-scott,[184]
15821,"https://www.mobile.de/ro/Automobil/Skoda-Skoda-Octavia-RS-Kombi-EZ09/vhc:car,ms1:22900_10_rs,frn:2008,ful:diesel,cnd:used/pg:vipcar/293473892.html",[1686]
15822,http://www.amandinecooking.com/les-fruits-et-legumes-de-decembre.html,[122]
15823,https://www.ouest-france.fr/normandie/saint-hilaire-du-harcouet-50600/quel-temps-est-prevu-a-saint-hilaire-du-harcouet-le-dimanche-9-fevrier-2020-c5911217-fa67-561a-b44a-55acd5be70c1,[572]
15824,https://scandal.hypnoweb.net/scandal/episode.219.2/S02E03-thorngate-13316.html,"[211, 358]"
15825,https://www.lachainemeteo.com/meteo-france/ville-214412/previsions-meteo-dettwiller-dimanche,"[63, 1254]"
15826,https://www.meteo60.fr/previsions-meteo-agricole-dourgne.html,"[63, 1254, 1119]"
15827,"https://www.ladepeche.fr/2019/09/04/marche-nordique,8392272.php",[572]
15828,"https://www.ladepeche.fr/2019/05/07/toulouse-lex-resto-u-de-lile-du-ramier-sera-un-lieu-populaire-dedie-a-lart,8186481.php",[572]
15829,https://euw.op.gg/summoner/userName=Rabotoud,[381]
15830,https://fr.shopping.rakuten.com/offer/buy/826158441/arctique-de-vincent-munier.html,[531]
15831,https://chefsimon.com/recettes/tag/patate%20douce/l%C3%A9gumes,[122]
15832,https://www.gqmagazine.fr/journaliste/alexandre_lazerges,[211]
15833,https://clients.cdiscount.com/DisplayOrderTrackingByOrderId.mvc/00000000000000000000K5G69T,[531]
15834,https://www.societe.com/societe/aslan-434564589.html,[377]
15835,https://www.autotrader.co.uk/classified/advert/202001226452761,"[1686, 1687]"
15836,https://www.senscritique.com/liste/meilleur_que_Minecraft/1252091,[1343]
15837,https://www.meteoblue.com/fr/meteo/prevision/multimodel/lajoux_france_6433589,"[63, 1254]"
15838,https://context.reverso.net/traduction/italien-francais/vicino+al,"[692, 1265, 108]"
15839,https://m.mobile.de/auto-inserat/mercedes-benz-glc-250-4matic-9g-exclusive-1-hd-navi-leder-led-dormagen/289601013.html,"[1686, 1687]"
15840,https://www.ouest-france.fr/bretagne/hennebont-56700/hennebont-bataille-de-chiffres-lors-du-conseil-municipal-6714609,[572]
15841,https://meteo.orange.fr/videos/tempete-ciara-a-gand-en-belgique-les-echafaudages-recouvrant-la-facade-d-un-immeuble-se-sont-effondres-CNT000001nyXnF.html,[63]
15842,https://www.purepeople.com/media/exclusif-enrico-macias-laetitia-milot_m5398604,[184]
15843,https://www.sciencealert.com/icarus-blue-giant-most-distant-star-ever-seen-hubble-9-billion-light-years,[1254]
15844,"https://www.automobile.fr/voiture/bmw-x3/vhc:car,ms1:3500_48_,frn:2009,prx:7000,mlx:200000,ger:automatic_gear,dmg:false,vcg:offroad!van",[1687]
15845,"https://www.automobile.fr/voiture/seat-leon/vhc:car,pgn:5,pgs:10,srt:date,sro:desc,ms1:22500_9_,prx:6000",[1687]
15846,https://www.dailymotion.com/video/x6g9oj9,[211]
15847,"https://www.automobile.fr/cat%C3%A9gorie/fourgonnette-%28fourgon%29-camion-jusqu%27%C3%A0%C2%A0-75t/vhc:vanupto7500,pgn:86,pgs:10,frn:2004,prx:3000,dmg:false","[1686, 1687]"
15848,https://www.listesdemots.net/c/a/6/mots7lettrescontenantadello.htm,"[692, 108, 1494]"
15849,http://www.jeuxvideo.com/jeux/pc/jeu-12074/news,"[381, 1343]"
15850,https://fr.shopping.rakuten.com/offer/buy/447186603/renolux-transat-gourmandise-spirit.html,[531]
15851,https://www.listesdemots.net/c/e/6/mots7lettrescontenantefhint.htm,"[692, 1494]"
15852,https://fr.shopping.rakuten.com/mfp/5473180/serie-scooby-doo,[531]
15853,https://www.lachainemeteo.com/meteo-france/ville-790212/previsions-meteo-le-mont-saint-michel-jeudi,"[63, 1254, 1119]"
15854,https://www.purepeople.com/media/le-retour-de-marion-bartoli-lors-du-mini_m4444547,[184]
15855,https://www.ladepeche.fr/article/2009/06/11/622589-albi-aide-soignant-heurte-engagements-non-tenus.html,[572]
15856,https://www.purepeople.com/media/edu-del-prado-un-dos-tres-soiree_m5373059,"[184, 358]"
15857,https://www.lachainemeteo.com/meteo-france/ville-474555/previsions-meteo-trepail-aujourdhui,"[63, 1254, 1119]"
15858,http://www.jeuxvideo.com/forums/0-3011948-0-1-0-1-0-unruly-heroes.htm,[381]
15859,https://www.autoscout24.fr/offres/mercedes-benz-v-220-cdi-lang-edition-sportpaket-2xspur-rcam-navi-diesel-noir-c4083808-0374-4e15-9300-a216c2319edc,"[1686, 1687]"
15860,https://mobile-dictionary.reverso.net/espagnol-francais/f%C3%B3llame!%20-,"[692, 1265, 1494, 474]"
15861,https://dict.leo.org/allemand-fran%C3%A7ais/erfassen,"[1265, 692, 1494, 474]"
15862,https://www.numeroinconnu.fr/numero/0158731002/p/2,[377]
15863,https://www.lefigaro.fr/langue-francaise/expressions-francaises/2017/10/18/37003-20171018ARTFIG00010-avoir-a-faire-ou-avoir-affaire-ne-faites-plus-la-faute.php,"[572, 108]"
15864,https://www.societe.com/societe/bape-813689411.html,[377]
15865,http://www.jeuxvideo.com/forums/1-10265-623757-1-0-1-0-0.htm,"[1343, 211]"
15866,"https://www.automobile.fr/Voiture/BMW-525-525i-A/vhc:car,pgn:8,pgs:10,srt:price,sro:asc,ms1:3500_-22_,frn:1997,frx:2003,dmg:false/pg:vipcar/292836172.html","[1686, 1687]"
15867,https://m.huffingtonpost.fr/entry/peut-on-encore-croire-ce-que-lon-voit-lessor-des-deepfakes-et-ses-risques-pour-la-democratie_fr_5dcacb16e4b00927b239fc5b,[184]
15868,http://www.leparisien.fr/culture-loisirs/musique/avec-son-premier-album-roi-du-silence-antoine-elie-va-faire-du-bruit-16-02-2019-8013369.php,[184]
15869,http://m.meteocity.com/City/meteoCityDetails/73045/j10,"[63, 1254, 1119]"
15870,https://annuaire.118712.fr/ppart/Ille-et-vilaine-35/Rennes-35200/Duclos_louisette-JBIICBDDHB_0E0060F00001R20400T90400S,[377]
15871,https://www.societe.com/societe/madame-anne-longbien-539868018.html,[377]
15872,https://www.ouest-france.fr/pays-de-la-loire/le-mans-72000/le-mans-le-carrousel-jules-verne-tournera-a-partir-de-samedi-8-fevrier-5f1eb62a-49ad-11ea-ba0d-6ddce95b60ba,[572]
15873,https://www.marmiton.org/recettes/recette_muffins-aux-tomates-sechees-et-fromage-de-chevre_72536.aspx,"[907, 122]"
15874,https://www.programme-tv.net/videos/autres/nouvelle-star-joey-starr-parle-de-sa-gifle-envers-gilles-verdez_56116,[184]
15875,https://la-conjugaison.nouvelobs.com/regles/orthographe/homonymes-maire-mer-mere-278.php,"[108, 474]"
15876,https://www.lachainemeteo.com/meteo-france/ville-435226/previsions-meteo-guise-dimanche,"[63, 1254, 1119]"
15877,https://www.senscritique.com/serie/Good_Girls/28644631,[358]
15878,https://www.louiogbearnaisen.dk/2019/09/noeddebar-chokolade.html,"[907, 122]"
15879,https://www.voici.fr/news-people/actu-people/catherine-deneuve-revele-enfin-pourquoi-elle-vend-sa-garde-robe-yves-saint-laurent-655426,[184]
15880,https://clients.cdiscount.com/MailBox/DiscussionMessage.html/139932755,[531]
15881,https://www.femmeactuelle.fr/jeux/jeux-de-chiffres/sudoku-gratuit-219443/sudoku-00336/%28mois%29/05/%28annee%29/2019/%28grille%29/25,[1494]
15882,https://www.marmiton.org/forum/viandes-charcuterie/endives-au-jambon-au-micro-ondes-fd48624,"[907, 122]"
15883,https://fr.shopping.rakuten.com/s/lg+75um7110,[531]
15884,https://www.societe.com/societe/far-test-829410885.html,[377]
15885,https://recepti.gotvach.bg/%D0%B1%D0%B8%D1%88%D0%BA%D0%BE%D1%82%D0%B8/%D0%A1%D0%BC%D0%B5%D1%82%D0%B0%D0%BD%D0%B0,[907]
15886,"https://www.automobile.fr/voiture/bmw-x3/vhc:car,pgn:1,pgs:10,ms1:3500_48_,frn:2016,prx:25000,mlx:80000,itp:leather,dmg:false","[1686, 1687]"
15887,https://paroles2chansons.lemonde.fr/paroles-pink/paroles-blow-me-one-last-kiss.html,[1265]
15888,https://www.marmiton.org/recettes/recette_semoule-gourmande-sur-lit-de-chocolat_314477.aspx,[907]
15889,https://m.programme-tv.net/programme/chaine/2020-02-12/programme-tmc-21.html,[358]
15890,https://jaksiepisze.pl/nie-zabardzo-czy-nie-za-bardzo,[108]
15891,https://synonyms.reverso.net/synonyme/fr/adopter,"[692, 1265, 108, 1494, 474]"
15892,"https://www.automobile.fr/Moto/Suzuki-GSX-S750-ABS-35-kw-2020-GSX-S-750/vhc:motorbike,pgn:19,pgs:50,srt:price,sro:desc,mke:23600/pg:vipmotorbike/289453883.html","[1686, 1687]"
15893,https://www.laregion.es/articulo/sociedad/fans-rescatan-dear-basketball-emotivo-corto-animado-kobe-bryant-gano-oscar/20200127133415921355.html,"[184, 211, 358]"
15894,"https://www.automobile.fr/Voiture/Renault-Scenic-III-Grand-Dynamique-7-Sitze/vhc:car,cnt:de,pgn:2,pgs:10,srt:price,sro:asc,ms1:20700_12_,frn:2009,ful:petrol,mlx:125000,pwx:110/pg:vipcar/290566317.html","[1686, 1687]"
15895,https://24.sapo.pt/atualidade/artigos/andre-ventura-critica-solidariedade-de-antonio-costa-com-marega-era-a-esta-hipocrisia-que-me-referia,[572]
15896,https://m.programme-tv.net/news/cinema/72750-programme-tv-quel-film-regarder-ce-soir-a-la-tele-chaines-payantes-videos,"[211, 358]"
15897,https://www.supersoluce.com/video/soluce-walking-dead-survival-instinct-sedalia-essence,"[381, 211]"
15898,https://www.lachainemeteo.com/meteo-france/ville-433400/previsions-meteo-corcy-aujourdhui,"[63, 1254, 1119]"
15899,https://odelices.ouest-france.fr/recette/sarrasin-saute-a-l-indienne-aux-crevettes-et-champignons-r3467,[122]
15900,https://www.azonline.de/Welt/Wirtschaft/4137940-Bilanz-vorgelegt-Milliardengewinn-staerkt-Selbstvertrauen-der-Deutschen-Boerse,[572]
15901,https://www.lecker.de/moehren-quinoa-salat-70434.html,"[907, 122]"
15902,https://paroles2chansons.lemonde.fr/paroles-halsey/paroles-forever-is-a-long-time.html,[1265]
15903,https://dict.leo.org/englisch-deutsch/July,"[692, 1265]"
15904,https://www.purepeople.com/media/capucine-anav-genee-il-en-pense-quoi_m3011003,[184]
15905,https://dirigeant.societe.com/dirigeant/Romain.IANNETTA.67726822.html,[377]
15906,"https://www.automobile.fr/voiture/citro%C3%ABn-ds3/vhc:car,pgn:1,pgs:10,ms1:5900_20_,frn:2013,prx:8000,ful:petrol,mlx:100000,pwn:74,pwx:96,dmg:false",[1687]
15907,https://www.babelio.com/quiz/24119/La-riviere-a-lenvers-tome-1,[474]
15908,"https://www.mobile.de/ru/%D0%90%D0%B2%D1%82%D0%BE%D0%BC%D0%BE%D0%B1%D0%B8%D0%BB%D1%8C/Volkswagen-Sharan-Highline-SPORT-LEDER-PANO-7/vhc:car,ms1:25200__,frn:2011,prx:20000,ful:diesel,ger:manual_gear!automatic_gear!semiautomatic_gear,cli:automatic_climatisation,stn:7,dmg:false,vcg:van,pa:automatic_parking!rear_sensors!rear_view_cam!front_sensors,alw:true,nvs:true,ehs:true,crc:true,obc:true,ldw:true,col:true,bli:true,kle:true,rfrl:true,pgr:true/pg:vipcar/293274390.html","[1686, 1687]"
15909,"https://www.telerama.fr/personnalite/sofia-gaye,n6587036.php",[184]
15910,https://context.reverso.net/traduction/francais-anglais/solution+durable,"[692, 1265, 108, 474]"
15911,https://www.linternaute.fr/dictionnaire/fr/definition/ts,"[692, 1265, 1494, 474]"
15912,https://fr.pons.com/traduction/anglais-fran%C3%A7ais/trad,"[692, 1265, 108, 1494, 474]"
15913,https://www.ouest-france.fr/pays-de-la-loire/angers-49000/angers-dans-le-top-10-des-villes-etudiantes-selon-l-etudiant-6534506,[572]
15914,https://www.societe.com/societe/monsieur-baptiste-tonelli-484870878.html,[377]
15915,https://www.closermag.fr/people/photos-francoise-hardy-qui-sont-les-hommes-de-sa-vie-921909,"[184, 358]"
15916,http://www.emmacollages.com/article-les-p-tits-noms-42038279.html,[108]
15917,http://luttenchantee.over-blog.com/article-swing-le-chant-pour-la-paix-64630560.html,[572]
15918,https://dictionnaire.reverso.net/anglais-definition/enchant,"[692, 1265, 108, 1494, 474]"
15919,http://www.lepaysdesgourmandises.com/2015/01/creme-dessert-a-la-vanille-aux-raisins-secs-et-au-rhum.html,[907]
15920,https://www.forums.supertoinette.com/recettes-380072-astuce-pour-rectifier-une-sauce-trop-sucree,[122]
15921,https://www.ouest-france.fr/pays-de-la-loire/la-gueriniere-85680,[572]
15922,http://www.jeuxvideo.com/forums/0-20-0-1-0-426-0-football.htm,[211]
15923,https://www.senscritique.com/liste/Les_meilleurs_livres_2010_2019/1089824,[211]
15924,https://www.millenium.org/news/301835.html,"[381, 1343]"
15925,https://www.cdiscount.com/arts-loisirs/r-oreillette+traductrice.html,"[692, 1265]"
15926,https://dictionnaire.reverso.net/espagnol-francais/ma%C3%B1ana%20te%20caigo%20en%20la%20tarde,"[692, 1265, 108, 1494, 474]"
15927,https://www.programme-tv.net/programme/sport/r1549433902-nascar-cup-series/16920408-daytona-500,[358]
15928,https://www.tameteo.com/meteo_La+Baladosa-Europe-Andorre-La+Baladosa--1-107217.html,"[63, 1254, 1119]"
15929,https://fr.shopping.rakuten.com/s/mpd+psycho,[531]
15930,https://www.dailymotion.com/video/x6iee39,[211]
15931,https://www.mirror.co.uk/3am/celebrity-news/caroline-flacks-pt-shares-heartbreaking-21512682,[184]
15932,https://www.meteoblue.com/fr/meteo/semaine/rimont_france_2983510,"[63, 1254, 1119]"
15933,https://fr.shopping.rakuten.com/offer/buy/255171753/pack-de-3-cartouches-d-encre-pour-canon-pgi-550-pgi550-canon-pgi-550-pgi-550-noir.html,[531]
15934,https://fr.pons.com/traduction/fran%C3%A7ais-allemand/hom%C3%A9odi%C3%A9g%C3%A9tique,"[692, 1265]"
15935,https://www.gosunoob.com/witcher-3/there-can-be-only-one,[381]
15936,https://test.femmeactuelle.fr/tests/394-quel-fruit-rouge-etes-vous/repondre/questions/4,[211]
